place_id,place_name,review_id,reviewer_name,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,reviewer_url,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJx3Fdvd90hlQRYAwOZ664z9w,Burger King,ChZDSUhNMG9nS0VJQ0FnSURGdHRmNGFBEAE,Ahmed Karim,5,Service was ok the food was fresh and tasty the workers are nice and i love the ghost pepper nuggets chicken fries and mozzarella cheese stick there were nice highly recommend is just the floor is trashy Parking: I had to squeeze my car in because there were no space to park,a week ago,2023-11-12 01:48:19.475875,,,,1,11,,https://www.google.com/maps/contrib/113307596079328103401/reviews?entry=ttu,False,,
ChIJx3Fdvd90hlQRYAwOZ664z9w,Burger King,ChZDSUhNMG9nS0VJQ0FnSURLdXUzZGV3EAE,Arjun Tyagi,5,"Tried the new Impossible Whoppers (2 for a family member and I), absolutely excellent experience. Reasonably quick wait time from order to prep and staff were friendly in the drive through. The food was hot, fries were clearly fresh and crispy, drinks were carbonated and cold. The burger itself was amazing! I ve had some terrible fast food experiences in the past and this was a shockingly good one. Keep it up folks! Thank you. I was there today Sat, May 8th @ approximately 1:10 PM.",2 years ago,2021-11-19 01:48:19.480194,,,,0,180,724,https://www.google.com/maps/contrib/101439793156400874516/reviews?entry=ttu,True,,
ChIJx3Fdvd90hlQRYAwOZ664z9w,Burger King,ChdDSUhNMG9nS0VJQ0FnSUNoek9ldm13RRAB,Ann K,5,"After all, hamburgers are Whoppers. Tall Indian. He was kind, so it tasted better. I need to come here sometime. The store was also cleaner than other franchise stores. Food",9 months ago,2023-02-19 01:48:19.481940,,,,1,117,199,https://www.google.com/maps/contrib/110525457051531351717/reviews?entry=ttu,True,,
ChIJx3Fdvd90hlQRYAwOZ664z9w,Burger King,ChZDSUhNMG9nS0VJQ0FnSURSaExHSlZREAE,Joseph Fung,5,"Nice place,not crowded Food quality is good as always. Food",7 months ago,2023-04-19 01:48:19.484132,,,,1,176,1207,https://www.google.com/maps/contrib/108371831678191992012/reviews?entry=ttu,True,,
ChIJx3Fdvd90hlQRYAwOZ664z9w,Burger King,ChdDSUhNMG9nS0VJQ0FnSUNKa3NMaGd3RRAB,Aeron Aeron,5,"Great drinks, great burgers for lunch and breakfast and lunch Overall a solid place to eat at Food : 4/5",4 months ago,2023-07-19 01:48:19.486476,,,,0,1,1,https://www.google.com/maps/contrib/116517329971001783544/reviews?entry=ttu,False,,
ChIJx3Fdvd90hlQRYAwOZ664z9w,Burger King,ChdDSUhNMG9nS0VJQ0FnSUNGbGJMSjRnRRAB,Andrew Xu,5,Had a drive thru this evening. The lady was very willing to help and give recommendations! Nice experience!,2 weeks ago,2023-11-05 01:48:19.488817,,,,0,7,,https://www.google.com/maps/contrib/105841392569537601342/reviews?entry=ttu,False,,
ChIJx3Fdvd90hlQRYAwOZ664z9w,Burger King,ChZDSUhNMG9nS0VJQ0FnSURSNTZESEd3EAE,Jordan Dannish,5,"Wanted a hamburger at 5am, and other restaurants were serving breakfast. Made the trip to Richmond from Vancouver just for burgers! No regrets at all. The service was awesome, and the food was fresh and delicious. At BK, you really can have it your way!",6 months ago,2023-05-19 01:48:19.490941,,,,0,62,5,https://www.google.com/maps/contrib/109467509127420861964/reviews?entry=ttu,True,,
ChIJx3Fdvd90hlQRYAwOZ664z9w,Burger King,ChZDSUhNMG9nS0VJQ0FnSUR4cWIycVN3EAE,Stevie Y,5,Employees were really kind and helpful. Very clean and nice place and food was fresh and well made. Two thumbs up,5 months ago,2023-06-19 01:48:19.493239,,,,0,13,,https://www.google.com/maps/contrib/113579746074764998351/reviews?entry=ttu,False,,
ChIJx3Fdvd90hlQRYAwOZ664z9w,Burger King,ChZDSUhNMG9nS0VJQ0FnSUN4c01TYkJ3EAE,Mr Feast,5,It was kinda slow but haven t had Burger King in a while and it was great 2 whoppers for $10 was also a great deal,6 months ago,2023-05-19 01:48:19.495426,,,,0,11,1,https://www.google.com/maps/contrib/108063292014100697966/reviews?entry=ttu,False,,
ChIJx3Fdvd90hlQRYAwOZ664z9w,Burger King,ChdDSUhNMG9nS0VJQ0FnSUN4M0lQUXJRRRAB,rohit sharma,5,"This is the best burger king ever, serve fresh and hot food always, friendly staff. Best in town!",6 months ago,2023-05-19 01:48:19.497309,,,,0,8,,https://www.google.com/maps/contrib/118342519849375938707/reviews?entry=ttu,False,,
